ID,SKU,Nome,Preço
11652,1112-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 3,00 x 4,00 m",2039
12926,1112-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 3,00 x 4,00 m",2039
11632,1112-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 3,00 x 4,00 m",2039
11613,1112-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 3,00 x 4,00 m",2039
11694,1112-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 3,00 x 4,00 m",2039
11673,1112-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2039
13180,1112-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2039
13539,1112-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2039
11704,7107-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 0,60 x 2,00 m",209
11683,7107-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 0,60 x 2,00 m",209
13190,7107-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 0,60 x 2,00 m",209
13549,7107-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 0,60 x 2,00 m",209
11693,8102-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 1,20m Diâmetro",199
11672,8102-35-1,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - Redondo 1,20m Diâmetro",199
13179,8102-41-1,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - Redondo 1,20m Diâmetro",199
13538,8102-42-1,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - Redondo 1,20m Diâmetro",199
11692,8103-15-1,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - Redondo 1,40m Diâmetro",269
