ID,SKU,Nome,Preço
11543,1110-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11616,1110-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11635,1110-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11655,1110-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11676,1110-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11697,1110-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 2,50 x 3,50 m",1799
12929,1110-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 2,50 x 3,50 m",1799
13183,1110-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1799
13542,1110-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 2,50 x 3,50 m",1799
16585,1110-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 2,50 x 3,50 m",1799
17041,1110-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 2,50 x 3,50 m",1799
11544,1111-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11614,1111-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11633,1111-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11653,1111-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11674,1111-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11695,1111-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 3,00 x 3,00 m",1849
12927,1111-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 3,00 x 3,00 m",1849
13181,1111-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1849
13540,1111-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 3,00 x 3,00 m",1849
16583,1111-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 3,00 x 3,00 m",1849
17039,1111-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 3,00 x 3,00 m",1849
11545,1112-01,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11613,1112-12,"Tapete de Couro Berlim - Branco - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11632,1112-10,"Tapete de Couro Berlim - Champanhe - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11652,1112-05,"Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11673,1112-35,"Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11694,1112-15,"Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5) - 3,00 x 4,00 m",2459
12926,1112-08,"Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5) - 3,00 x 4,00 m",2459
13180,1112-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2459
13539,1112-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5) - 3,00 x 4,00 m",2459
16582,1112-14,"Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5) - 3,00 x 4,00 m",2459
17038,1112-06,"Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5) - 3,00 x 4,00 m",2459
11509,BERLIM-PRETO-BRANCO-01,Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5),
11605,BERLIM-BRANCO-12,Tapete de Couro Berlim - Branco - Quadriculado (5x5),
11624,BERLIM-CHAMPANHE-10,Tapete de Couro Berlim - Champanhe - Quadriculado (5x5),
11644,BERLIM-BEGE-CLARO-05,Tapete de Couro Berlim - Bege Claro - Quadriculado (5x5),
11665,BERLIM-MIX-MARROM-CINZA-35,Tapete de Couro Berlim - Mix Marrom e Cinza - Quadriculado (5x5),
11686,BERLIM-CINZA-CLARO-15,Tapete de Couro Berlim - Cinza Claro - Quadriculado (5x5),
12918,BERLIM-MALHADO-VERMELHO-08,Tapete de Couro Berlim - Marrom Avermelhado Malhado - Quadriculado (5x5),
13172,BERLIM-MIX-PRETO-BRANCO-CINZA-41,"Tapete de Couro Berlim - Mix Preto, Branco e Cinza - Quadriculado (5x5)",
13531,BERLIM-MIX-MARROM-BRANCO-CINZA-42,"Tapete de Couro Berlim - Mix de Marrom, Branco e Cinza - Quadriculado (5x5)",
16574,BERLIM-BEGE-MEDIO-14,Tapete de Couro Berlim - Bege Médio - Quadriculado (5x5),
17030,BERLIM-PRETO-BRANCO-MALHADO-06,Tapete de Couro Berlim - Preto e Branco Malhado - Quadriculado (5x5),
